"Csf-1"	"Csf-2"	"Csf-3"	"Csf-4"	"Csf-5"
-3.83795	-1.2417	-9.43371	-1.91405	-9.43371
-3.6991	-2.824	-19.1193	-0.54048	-19.1193
-2.19836	-1.6934	-15.00914	1.78557	-15.00914
-2.24125	-0.2816	-17.90533	-1.29948	-17.90533
-2.25758	-1.9305	-15.95183	0.38461	-14.47457
-2.81926	-0.8979	-3.65175	1.49572	-3.65175
-2.97424	-0.6493	-22.30853	-1.52396	-18.42516
-0.85166	0.0238	-4.01511	-1.99108	0.69285
-1.40607	0.5395	-19.0532	-3.603	-19.0532
-1.67443	-2.1253	-22.97293	-3.39702	-22.97293
-0.41364	0.4534	-12.06987	-1.44066	-12.06987
-1.40212	0.4269	-4.33652	-3.10939	-4.26594
-1.01453	-2.2195	-6.41471	-3.92757	-5.85082
-1.13663	0.9219	-4.30212	-2.1573	-3.20689
-1.05951	-0.7593	-3.32192	-3.17069	-3.32192
-2.22995	-2.6163	-5.2704	-1.42184	-5.2704
-2.83657	-2.2425	-2.93308	-1.66615	-2.33792
-1.67854	-1.0222	-6.04526	-2.15045	-3.57268
-1.70973	-1.6757	-11.12125	-1.79212	-11.12125
0.61943	-0.577	-12.02973	-3.27984	-11.00389
-2.19633	-2.1328	-7.94847	-3.53079	-14.61162
-0.66084	-2.203	-9.21844	-2.52116	-9.06345
-1.11492	-1.701	-14.55632	-2.38502	-8.91244
-0.97642	1.3023	-13.55599	-1.40758	-13.55599
-2.23926	-1.1113	-18.88172	1.34008	-10.99307
-1.53953	-1.0332	-13.12788	-3.28516	-12.41662
-1.67356	-0.7063	-12.36529	-2.57195	-10.69562
-3.32625	-3.27	-11.90778	-5.13958	-11.90778
-0.67179	-0.0519	-12.15151	-3.59389	-10.94881
-4.51714	-0.9502	-12.13905	-2.67822	-10.6612
-0.76987	-2.7748	-15.37734	-0.68732	-15.37734
-2.28801	-1.8604	-12.44067	-2.21302	-12.44067
-0.22023	-1.3677	-19.59385	-2.80277	-19.59385
-2.26591	-2.922	-13.04688	-0.33403	-13.04688
0.0415	-0.8973	-13.48076	-2.48511	-10.05343
-1.3556	-0.6013	-23.98135	-2.04043	-23.98135
-2.92328	-1.998	-17.75562	-3.23113	-17.75562
0.82421	-0.4283	-22.15967	-3.10188	-14.38687
-0.09427	-0.2987	-23.22886	-1.47527	-23.22886
-0.63355	-0.6115	-12.27886	-3.26566	-12.27886
-1.10885	-0.7288	-8.34317	-2.99351	-8.34317
-1.38694	0.49	-7.29024	-2.28789	-5.78466
-2.44009	-0.2557	-6.25484	-1.34312	-8.72604
-1.17594	-0.1313	-7.75041	-2.30398	-7.20249
-1.77929	-1.0508	-7.20802	-1.40227	-7.27581
-2.36515	0.187	-9.98575	0.03699	-9.98575
-0.53915	1.1925	-9.09897	0.08261	-7.09914
-3.56357	-0.1521	-3.99713	-1.75147	-3.99713
-3.88964	-3.043	-7.97356	0.24549	-6.68068
-3.22527	-2.5011	-8.58624	-1.36899	-7.98609
-0.84612	-0.6516	-9.98303	-2.45169	-6.50017
-3.81934	-3.5052	-21.45697	-2.48827	-21.45697
-3.27409	-0.0967	-27.53907	-1.84169	-27.53907
-3.83556	-1.4791	-12.32724	-2.76635	-12.32724
0.0129	1.2039	-22.76761	-6.35484	-13.47276
-2.10821	-3.015	-22.06896	-2.86033	-15.85249
-3.83742	-2.8948	-23.0608	-3.32379	-23.0608
-4.0216	-4.2332	-22.2594	-4.7064	-22.2594
-1.38567	-0.4342	-17.10616	-4.65672	-13.45686
-3.508	-3.0365	-14.55157	-5.50627	-14.55157
-3.65159	-1.8946	-3.66219	0.25444	-3.66219
-1.31821	-0.1713	-12.32348	-0.7972	-11.52362
-1.98821	-0.2094	-8.56505	-0.61056	-14.28728
-3.70534	-4.7526	-6.76103	-1.88513	-8.76614
-0.28466	0.4412	-14.44864	-0.98977	-14.44864
-1.76689	-1.9868	-8.61106	-0.45195	-8.61106
-1.62148	0.5535	-9.73683	-2.02193	-9.73683
-2.1255	-0.415	-6.21535	-0.88131	-6.21535
-2.95987	0.8115	-8.62562	0.31387	-8.62562
-0.22548	-1.74	-9.19595	-0.42237	-6.44914
-1.29904	-1.452	-6.47976	-1.3979	-6.67942
-0.87376	-0.9304	-7.96272	-4.77631	-5.28784
-1.22761	-0.4859	-7.28373	-1.2923	-7.28373
-2.66246	-1.5554	-35.81427	-1.38999	-35.81427
-0.66221	-0.322	-10.78292	-2.60321	-8.0332
-0.11479	-0.6622	-12.34308	-1.10532	-13.44493
-1.78841	2.1026	-7.25818	0.34142	-4.65228
-0.34022	0.6254	-37.93213	-3.07769	-24.35987
-0.53641	-0.969	-7.8254	0.28866	-6.60238
-1.40713	-0.3053	-4.05281	-1.09	-4.05281
-1.24362	0.2111	-29.76677	-2.46502	-29.76677
-0.16638	-1.3911	-3.75433	0.38128	-3.75433
-1.592	0.8028	-6.50706	-1.97594	-6.50706
-0.8637	-1.1607	-5.86074	0.90788	-5.86074
-0.96451	-0.2321	-7.09738	-1.00807	-6.206
-1.89619	-1.2392	-8.1174	0.24158	-3.1765
-2.39387	-1.9471	-8.17809	-0.34215	-2.52787
-1.79188	-0.4429	-5.99943	-1.47759	-4.74075
-2.07901	-2.8959	-6.5814	-1.94567	-6.5814
-1.08162	0.4616	-3.83636	-1.50608	-3.83636
-3.11045	-1.9598	-7.04156	-2.56241	-7.04156
-0.37473	-1.3739	-5.71443	-2.29386	-5.25319
-2.41518	-1.3673	-6.88488	-1.58893	-6.88488
-2.38731	-1.9983	-5.8644	-0.86735	-5.8644
-3.5569	-2.6631	-5.55469	-0.27442	-5.55469
-0.0318	0.6377	-5.14712	-1.16222	-4.78622
-1.03777	1.1819	-4.2834	-0.85619	-4.2834
-2.53744	-2.7779	-6.24608	-1.87947	-3.55805
-3.6548	-0.7704	-4.81629	-0.05753	-4.31298
-0.85562	-0.9751	-4.53144	-0.92413	-3.73379
-0.3805	-0.0587	-3.84752	-1.36613	-2.22082
-3.99832	-1.4888	-7.20526	-1.37834	-7.20526
0.5347	-1.737	-4.30147	-1.68835	-3.59239
-1.42797	-0.9438	-6.43001	-1.94056	-6.43001
-0.334	-1.1812	-10.92713	-2.43484	-5.61295
-3.0487	0.1987	-8.43704	-1.97792	-7.31737
-1.52456	0.0285	-7.99565	-1.63801	-7.83138
-2.85652	0.0691	-8.00761	-1.97911	-7.83166
-1.72596	0.9239	-11.86075	-0.77265	-5.82986
-0.64624	-0.1632	-6.30978	-3.86349	-6.78628
-2.43754	-2.5267	-8.69878	3.57064	-8.69878
-2.30711	-0.4711	-39.15759	-1.25529	-39.15759
0.36589	0.0162	-9.51905	0.23233	-9.51905
-2.50201	-1.9381	-21.8833	-0.34379	-21.8833
-0.75965	-0.2888	-27.87795	-7.42417	-27.87795
-2.11272	-0.6843	-5.12815	-2.20598	-5.12815
-1.16757	-0.7703	-5.61393	-1.59003	-5.61393
-4.14597	-2.1789	-8.04263	-0.96785	-6.24177
-1.90906	-1.5936	-13.13442	-3.31453	-13.13442
-1.37822	-1.8768	-5.24152	-2.44077	-5.24152
-2.72178	-1.096	-5.34308	-3.99472	-5.34308
-2.80917	-3.3434	-8.73375	-1.1114	-8.73375
-2.35169	-1.2289	-8.28718	-1.62116	-8.28718
-1.27469	-0.8843	-7.44257	-2.88297	-7.44257
-2.45995	-1.6102	-22.30661	-1.97143	-22.30661
0.29527	-0.6496	-14.05445	-5.13305	-14.05445
-1.54335	-1.7557	-12.97161	-1.5704	-9.84042
-3.77363	-1.9818	-23.87454	-1.35724	-14.10157
-1.62833	-1.9686	-22.55512	-3.97741	-15.16822
-0.5254	-1.7449	-19.00482	-0.41969	-19.00482
-1.86008	0.6037	-9.32707	-2.06439	-9.32707
-0.16845	-1.7023	-6.54989	-1.43639	-6.54989
-1.33906	-0.3256	-15.5112	-1.62617	-13.7927
-1.46144	-1.7573	-15.77637	-3.37317	-15.77637
-3.27607	-0.2805	-18.06838	-2.27381	-16.41537
-2.08214	-0.0284	-18.38942	-3.0434	-18.34049
-3.29286	-1.6513	-6.57956	-1.39112	-6.57956
-0.69207	-1.2592	-6.08789	-1.03611	-6.08789
1.15291	0.3781	-12.49568	-2.86935	-14.6478
-2.94397	-2.5099	-17.09569	-1.95892	-17.09569
-2.67049	-0.2699	-17.68808	-4.31807	-16.65742
-1.56581	-3.3973	-15.59316	-2.35792	-12.7252
-0.17978	-1.1373	-6.58055	-1.36952	-4.67556
-3.63307	-0.6498	-8.32122	-2.25688	-8.32122
-0.19561	-1.284	-16.9017	-3.24855	-16.9017
-1.47352	-3.2129	-10.67868	-2.32329	-10.67868
-1.57383	1.1682	-11.38417	-2.77558	-11.38417
-1.76475	-0.6808	-8.67152	-0.42178	-8.67152
-0.79849	0.8719	-8.37429	-0.70096	-8.37429
-0.7687	-0.167	-5.49287	-1.40408	-5.49287
-1.63897	-1.2276	-6.40495	-0.46009	-6.40495
-2.3153	-0.8826	-13.1514	-3.03736	-11.63201
-2.03575	0.9119	-9.096	-1.87499	-9.096
-1.29012	0.5973	-8.57608	-9.25191	-16.62765
-2.55755	-1.3068	-9.67948	-2.60006	-9.67948
-2.22916	-1.5324	-14.55439	-5.073	-14.55439
-1.54536	-1.4673	-9.00322	-1.89769	-9.00322
-3.45427	-0.9263	-10.13631	-3.08717	-10.13631
-1.84394	-1.2358	-13.21872	-3.16139	-13.13975
-1.13387	-2.6252	-8.34251	-1.8282	-8.34251
-2.231	-1.9583	-12.74209	-0.03347	-12.74209
-1.84402	-1.1249	-11.56257	-1.33969	-11.56257
-1.90431	-2.6851	-16.01458	-2.31683	-10.43277
-0.43024	1.2641	-5.73525	-2.5249	-3.11689
-2.30462	-3.1611	-5.58856	0.0296	-5.58856
-1.32733	-0.8937	-4.22805	0.19153	-4.22805
-1.09674	-0.0795	-11.37597	-0.2032	-9.63696
-2.74782	-0.4323	-9.86424	-0.78385	-8.10102
-1.05689	0.2956	-13.62196	-3.4557	-13.62196
0.4907	0.2	-3.55422	-0.60746	-5.06828
-1.82949	-1.7372	-8.83682	0.4129	-8.83682
-0.35614	-0.003	-2.11095	-1.03189	-2.11095
-0.85089	-0.2426	-4.73326	0.08441	-4.14703
-2.87253	-2.5027	-6.14138	-1.62685	-6.14138
-3.89218	-1.8479	-7.704	2.32201	-4.27849
-1.26742	-1.6576	-4.89617	-2.03654	-4.89617
-3.35326	-2.1499	-5.45383	0.60812	-5.45383
-2.6118	-0.2544	-5.69519	1.3107	-5.69519
-2.25775	-1.2966	-6.00962	0.22409	-4.54668
0.38658	-0.1671	-8.00509	-1.98771	-5.8339
-0.72699	0.1179	-19.62788	-2.3173	-19.62788
-4.43316	-2.5182	-14.25618	-1.50257	-14.25618
-1.59458	-0.7354	-16.12724	-2.47651	-16.12724
-0.36839	-0.0865	-17.99217	-3.85848	-17.99217
-1.74511	0.6468	-9.77336	-3.14693	-9.77336
0.03584	-0.4303	-10.08588	0.4354	-7.6463
-2.24917	-1.9601	-15.76079	-3.77743	-15.76079
-1.57069	0.2475	-8.56837	-2.54427	-9.74817
-1.55078	-0.3282	-12.05238	-1.09513	-8.58394
-1.16025	-1.3971	-7.97544	-1.08647	-7.97544
-1.81142	-0.8823	-8.8352	1.5273	-5.9986
-2.05952	-0.862	-7.53845	0.88198	-7.29716
-3.62918	-2.0682	-8.64463	0.59009	-8.64463
-4.07832	-1.9245	-7.58673	-2.22438	-7.58673
-2.24914	1.1205	-27.30631	-4.10329	-22.13565
-2.92715	-0.1327	-24.58411	-4.03274	-24.58411
-1.95679	0.5841	-15.97379	-3.94415	-15.97379
-4.02659	-2.957	-59.37233	-5.64552	-37.71748
-1.00148	-2.3779	-35.09815	-5.30573	-28.21095
-0.13237	-0.8724	-20.55394	-1.06003	-20.55394
-1.62733	-1.3469	-21.84486	-2.98651	-21.84486
-1.72958	-1.0609	-50.91279	-6.16896	-29.33034
-1.50349	0.1136	-13.97557	-4.35457	-13.97557
-0.72477	-1.1359	-5.1911	-2.13568	-5.1911
-1.73468	-0.4933	-13.08474	-3.0987	-7.90734
0.04643	-0.6386	-9.79444	-2.51584	-9.79444
-1.83239	-0.7303	-4.92746	-0.96137	-4.92746
0.73512	0.2698	-7.90647	-0.93033	-7.90647
-2.98728	-1.0537	-6.79402	-0.03524	-5.70717
-0.92826	0.2824	-9.33905	-1.50659	-9.33905
-1.61448	-1.7217	-9.83883	-0.4372	-9.83883
-2.66069	-1.0766	-6.1425	-1.66914	-6.1425
-3.37232	-0.9675	-11.82068	-2.13536	-11.82068
-4.31107	-1.4421	-6.64589	-1.59234	-6.64589
-1.52051	-0.0909	-40.76643	-1.59715	-40.76643
-2.11633	-1.4825	-19.728	-1.32745	-19.728
-2.27623	-1.7969	-48.14747	-4.43382	-30.63273
0.88914	-1.5966	-20.40792	-1.57964	-20.40792
-1.15872	-0.9952	-8.19971	0.27047	-8.19971
-0.5843	-1.0129	-15.62704	-1.22533	-15.62704
-2.21571	-1.776	-10.12785	-2.16	-10.70619
-1.97016	-1.739	-11.83706	-1.83383	-11.83706
-1.35521	-0.9734	-8.49124	-1.07572	-8.49124
-1.96892	-0.832	-10.44149	-0.69938	-10.44149
-1.65505	0.2524	-11.18662	-2.10188	-11.18662
-0.90298	-0.5629	-6.39657	-0.95925	-6.39657
-1.49571	0.1706	-15.46163	-0.67252	-15.46163
0.61191	-0.5461	-11.75974	-2.42808	-8.51256
0.43261	1.4165	-9.52856	-3.17977	-9.52856
-1.42236	-1.7325	-16.10021	-3.84085	-16.10021
-1.42328	-0.5886	-24.45975	-6.19203	-15.32973
0.39287	0.8177	-25.89383	-4.96772	-18.42512
-1.3926	-0.0952	-27.6464	-6.18	-27.6464
-2.61551	-2.5524	-27.59518	-4.0849	-27.59518
-1.62588	-2.2587	-16.9962	-3.15995	-12.43766
-1.56306	-2.6398	-8.07203	-0.58598	-8.07203
-2.81848	-2.265	-8.02227	-2.53956	-8.02227
-2.63263	0.7627	-10.44956	-2.25463	-10.44956
-0.39628	-0.9295	-20.12366	-1.89898	-16.8251
-3.7688	-1.5189	-18.04089	-4.7174	-18.04089
-2.36115	-0.452	-21.1721	-3.58755	-22.00274
-2.53421	-2.4004	-16.18828	-2.13834	-19.49627
-1.0739	-2.6218	-3.53383	-1.65733	-3.53383
-0.00753	-0.9257	-6.58493	-0.2831	-6.58493
-0.66232	-1.2603	-14.26789	-0.36783	-16.0223
-1.46596	-1.1071	-19.85483	-1.42558	-19.85483
-1.28994	-1.4002	-23.99216	-3.68025	-16.18986
-2.77948	-2.7321	-21.5889	-1.73948	-19.93727
-0.28632	1.5387	-8.1968	-2.10372	-4.09553
-2.32903	-0.7207	-12.94657	-1.14709	-12.94657
-0.03914	-1.3102	-26.72715	-2.30401	-26.72715
0.43045	-0.4523	-8.1314	-0.40988	-8.1314
-0.03834	-0.9248	-9.46734	-1.42519	-9.46734
-2.80699	-1.8675	-9.28422	-0.70376	-9.28422
-0.87807	0.2893	-11.15417	1.77375	-11.15417
-1.12722	-0.594	-73.20175	-3.44815	-75.29347
-1.18897	-2.6098	-8.93294	-0.90496	-8.93294
-1.85042	0.5507	-12.37564	-2.79448	-11.54178
0.60276	0.1325	-10.16825	-2.06653	-8.17086
-1.81784	-0.4658	-4.48549	-1.52297	-4.48549
-1.42861	-0.3861	-4.98027	0.34205	-4.98027
-3.31958	-3.3008	-23.79716	-2.56231	-18.20835
-3.97366	-1.4799	-11.27511	-1.67773	-11.27511
-1.04816	-0.5631	-10.32589	-1.21273	-10.32589
-4.39596	-0.3066	-21.78833	-4.44948	-21.78833
-0.76639	-0.3748	-19.5558	-4.23932	-19.5558
-1.92147	-1.748	-7.05049	-2.45119	-5.12051
-2.10862	-0.7698	-5.80185	-1.51965	-4.76532
-1.98401	-1.433	-3.78274	-1.77317	-5.42338
-1.55884	-0.8499	-7.07432	-1.56127	-7.07432
0.73669	-0.1131	-6.23899	-0.03997	-6.23899
-0.13715	-2.4756	-6.09337	-1.52489	-6.09337
0.013	0.2938	-14.57128	-0.83099	-7.48087
-2.39395	-2.4391	-9.70997	-1.91819	-6.83244
-0.6182	-1.4511	-5.89164	-0.62453	-5.567
-1.30907	0.1048	-3.37615	-1.98282	-3.37615
-2.43634	-1.9688	-7.79673	-0.12022	-7.58801
-1.85414	-2.0125	-2.60732	0.49599	-2.52785
-2.58994	-0.8788	-2.59087	-2.83103	-3.63231
-2.13133	-2.7638	-8.10016	-3.1275	-7.02328
-2.50752	-1.7192	-5.99849	-0.77792	-6.47673
-1.22517	-1.1245	-6.84581	-0.16624	-6.84581
-3.38547	-3.8935	-11.06596	-0.19203	-11.06596
-2.85297	-2.4358	-7.5953	-1.69821	-7.5953
-2.46397	-1.276	-6.11337	-1.79268	-6.11337
-3.10668	-2.225	-6.62517	-1.57221	-6.62517
-0.99518	-0.7685	-13.08043	0.34828	-13.08043
-0.56451	0.4573	-7.03631	-1.79206	-7.03631
-3.11937	-1.2242	-8.43155	-1.39702	-8.43155
-1.60937	-2.2437	-6.15303	-1.90081	-6.15303
-2.13531	-3.1021	-22.48017	-1.6935	-22.48017
-2.81312	-2.2123	-6.95248	1.86234	-0.79132
-2.39478	-0.8014	-15.91723	-8.14318	-8.8209
-1.64107	-1.2759	-8.3034	-1.26066	-5.22926
-1.90482	-1.477	-11.81713	-2.34464	-5.2242
-1.77236	-1.0295	-7.2562	-0.29092	-6.04055
-2.66278	-2.9848	-9.23381	-2.13516	-9.23381
-1.56342	-1.2842	-8.16507	-0.0349	-7.10719
-1.27044	-1.1597	-9.52527	-3.09987	-9.07805
-1.08378	-0.1293	-4.72829	-0.39168	-4.81964
0.33366	-0.2606	-9.05822	-2.86323	-9.05822
-0.8555	0.0947	-7.75014	0.2424	-7.75014
-1.73547	-0.1161	-8.09251	-1.52898	-8.09251
-2.29195	-0.6305	-7.01315	-0.61584	-7.01315
-2.28326	-2.851	-16.97236	-1.33923	-16.97236
1.42922	2.3697	-7.63425	0.21944	-7.63425
-1.98769	-1.3438	-17.99746	-2.59928	-17.99746
-2.59782	-1.0292	-8.94577	-0.50176	-8.94577
-3.36963	-2.4899	-9.92516	-3.4057	-10.09235
-1.00752	-0.9572	-8.66375	-0.22294	-8.66375
0.24515	-1.6145	-4.85588	-0.96879	-4.85588
-3.04276	-2.8276	-3.57573	-1.61853	-3.57573
-2.62112	-1.0276	-5.44597	-1.54087	-6.73753
-2.36562	0.1288	-14.93163	-0.38095	-14.93163
-1.65992	-1.5375	-11.53955	-0.38609	-11.53955
-2.52044	-1.6208	-7.95436	-2.8224	-6.24509
-0.62149	-1.9448	-9.21317	-1.55036	-9.21317
-1.31961	-1.3137	-8.89269	-2.73951	-8.77554
-2.13006	-1.3787	-8.70794	-2.34802	-8.34811
-1.83919	-2.3302	-5.94073	-2.93606	-5.50203
-2.269	-1.9651	-7.08552	-1.76304	-7.91221
0.36657	-1.6722	-9.51921	0.98012	-8.32414
-0.2944	-0.1591	-7.66974	-1.54114	-5.66
-1.2737	-0.861	-8.36275	-3.69727	-6.09668
-0.85571	-2.984	-8.41335	-0.02632	-6.04812
-2.64218	0.5699	-7.4843	-1.16906	-3.2936
-1.62206	-2.8736	-11.31266	3.03318	-11.31266
-1.90272	0.1157	-9.89014	-2.66365	-9.89014
-4.23431	-1.9245	-8.81886	-2.90252	-8.81886
0.49949	-0.2359	-12.82612	-3.5011	-12.82612
0.03778	-0.3605	-12.66254	-0.76159	-4.68561
-0.72726	-1.5226	-8.47864	-0.09814	-6.83114
-1.11124	0.0885	-7.28015	-1.04444	-4.09042
-1.35537	-0.8643	-7.61204	-0.3828	-7.61204
-2.9354	-1.3757	-9.4885	-1.05239	-7.79573
-1.58961	-2.42	-9.06056	-0.28916	-5.04324
0.27195	0.0898	-10.8714	-0.86703	-10.8714
-3.96293	-1.4124	-15.03475	0.43208	-15.03475
-3.62527	-1.8805	-7.5882	-1.04737	-7.5882
-2.65975	-1.0016	-6.83252	-1.63258	-7.4911
-0.81227	0.7801	-9.38125	-1.50875	-7.05409
-0.82653	0.0289	-6.91532	-1.76155	-4.24065
0.52036	-0.5707	-8.2747	0.12357	-3.51191
-0.17139	-0.3523	-5.68032	-0.68242	-5.68032
-0.99071	-2.0658	-7.97172	-1.96339	-8.54041
-1.14843	0.0862	-8.65609	-1.92616	-9.48468
-2.24565	-0.3469	-6.5248	-1.87564	-6.92869
0.0267	-1.3076	-7.77801	-1.04892	-6.16747
-1.15984	-1.6203	-5.81833	-0.77056	-4.2929
-2.73581	1.0179	-6.18835	-2.25071	-4.89762
-2.59664	-0.7238	-12.62998	-1.47005	-7.45272
-1.23516	-2.3315	-7.65553	-0.74317	-7.65553
-0.65814	1.0813	-12.38055	-1.66531	-12.38055
-1.0879	-1.8272	-9.13118	-4.09796	-9.13118
-2.72126	-1.6631	-5.99099	0.46243	-5.99099
-0.6692	-1.5971	-8.31975	0.25328	-3.67813
-1.73304	-0.7009	-8.6242	-1.80555	-4.59616
-2.90543	-2.329	-12.65445	-1.96477	-8.84837
-1.77304	-0.983	-7.13775	-1.38801	-5.61783
-3.19374	-0.6517	-10.7445	-1.78472	-8.55043
-2.64924	-2.0616	-7.12127	-3.43733	-7.12127
-1.87516	-1.6657	-8.3292	-3.10262	-11.02211
0.5607	-2.3579	-5.51407	-2.02079	-4.05997
-1.91699	-0.044	-4.18381	-1.05594	-4.18381
-1.07676	-0.1867	-4.23703	-1.00399	-4.23703
-1.53971	-0.6294	-11.13935	-0.67476	-11.13935
-1.16725	-1.4071	-7.58821	-2.02094	-2.64322
-0.91754	0.8761	-6.99757	-0.02874	-6.89512
-2.95877	0.0976	-3.18742	-1.62864	-2.70684
-2.31965	-0.9788	-7.80209	-1.04175	-6.55613
-1.81792	-1.3711	-3.17417	0.27633	-3.22939
-1.18638	-2.1518	-12.73543	-2.51666	-8.70034
-1.87454	-0.3453	-6.47345	-0.06618	-6.16708
-2.50119	-0.9835	-12.06583	-0.54276	-5.89499
-1.24112	-2.3763	-11.93369	-0.9976	-11.93369
-2.72024	-2.0673	-10.09282	-1.83674	-10.09282
-0.95211	-1.5035	-11.1624	-1.07092	-11.1624
-2.13802	0.8311	-8.64636	-3.06779	-8.64636
-2.52939	0.9816	-11.33125	-2.19887	-11.33125
-0.74964	0.8486	-6.18779	0.77704	-6.18779
-3.42188	-2.0702	-11.07996	-1.73865	-11.07996
-0.88903	-0.0192	-7.96332	-0.29051	-7.96332
-2.68268	-0.0639	-10.61272	-0.90642	-10.61272
0.42081	0.6263	-7.4126	-0.01232	-2.35956
-0.93079	-1.6001	-8.6107	-2.48558	-8.6107
-0.44765	-0.1742	-5.33034	-0.69027	-5.33034
-1.64296	-0.9126	-10.53134	-0.38714	-3.21725
-0.99959	-0.7188	-8.16868	0.15734	-1.12662
-1.15635	0.3826	-12.97203	-2.09009	-8.95994
-1.70852	-1.0952	-9.80013	-1.22953	-3.50358
-2.51547	-2.749	-10.90807	-1.49529	-7.26366
-2.46778	-0.4935	-8.65949	-0.55338	-3.99978
-0.01041	0.7259	-12.23251	-3.93552	-6.96939
-2.92333	-1.9387	-8.83059	0.56744	-9.15139
1.19506	-0.2489	-7.75805	-1.09079	-3.44343
-2.47531	-0.4891	-7.56203	0.10635	-5.10609
-2.23173	1.2998	-6.54126	-2.88678	-6.81396
-1.02196	-0.2527	-6.79241	-2.13185	-7.0627
-1.64132	-0.2475	-11.02414	-1.7229	-11.02414
0.1058	-0.3374	-11.22322	-0.72521	-8.36857
-2.35882	-1.3695	-10.46875	-1.21738	-10.4178
-0.72341	-0.5167	-6.54471	0.21317	-6.54471
-3.8115	0.592	-7.75059	-1.9918	-9.05851
-1.04126	-0.974	-13.64541	-10.39324	-13.64541
-2.90756	-0.2798	-9.43598	-0.04165	-9.43598
-3.12417	-2.8871	-6.58948	-0.11472	-6.58948
-0.37217	-0.445	-10.95767	-3.5893	-10.95767
-2.28626	0.4973	-8.97341	-3.7118	-8.97341
-0.72154	3.0747	-13.67429	-0.96091	-13.67429
-2.87388	-2.1895	-8.77418	-1.11867	-8.77418
-2.77397	0.4988	-7.15133	-2.28347	-7.15133
-0.8705	-2.0306	-10.87839	-1.26356	-8.56084
-3.51327	-0.2339	-3.50667	-2.24692	-3.50667
-1.688	-1.614	-6.65797	-3.54076	-9.24096
-1.75962	-0.2716	-12.79127	-2.52801	-12.79127
0.11752	0.7051	-9.6466	-0.47515	-9.6466
-1.36688	-0.7903	-10.84978	-2.17236	-10.84978
-1.97509	0.4339	-12.59947	-11.12071	-7.86521
-0.21053	-1.0323	-11.63707	-0.77616	-5.60635
0.25477	0.1865	-10.46505	-0.48699	-6.89671
-1.13567	-1.5161	-9.42641	-2.24125	-8.67131
0.17865	-0.1812	-7.03691	-1.33095	-7.42133
-2.36753	-0.6064	-9.57454	-1.75263	-8.31728
-0.85764	-0.2511	-6.91826	-0.73504	-4.02893
-1.03206	0.184	-10.91563	-1.82252	-9.71663
0.88687	0.2761	-6.26802	-2.1807	-3.8852
-0.75131	0.3343	-15.18746	-2.19917	-8.54967
0.78216	0.2031	-12.0561	-1.71447	-12.0561
-0.745	0.0635	-12.55873	-0.51871	-7.38955
-1.31237	-1.3511	-6.01716	-0.82258	-5.84502
0.9909	-0.2979	-11.85283	-10.64465	-6.72924
-0.79694	-0.0901	-6.94591	-2.67223	-3.15425
-0.08426	-0.1391	-12.20006	-1.66567	-12.20006
-1.25191	-1.0096	-7.22364	-1.09088	-7.22364
-1.32483	-0.0127	-9.54604	-1.1191	-9.76662
1.46008	-0.3053	-6.77438	-3.07612	-5.72898
-1.59066	1.2522	-11.72291	-0.8328	-11.72291
-2.74898	-2.4828	-13.02808	-1.26049	-13.02808
-0.44422	-2.3359	-6.9175	-2.30444	-6.9175
-3.23071	-1.9288	-12.76579	-2.56283	-4.06906
-3.57918	-2.2356	-6.14108	-2.68196	-2.81702
-0.31783	1.1023	-9.73032	-0.32367	-10.5523
-0.95206	-1.6369	-7.69287	1.21885	-7.8942
-2.46915	-1.4591	-14.29754	-3.04565	-9.82913
-1.43404	0.7038	-9.58616	-1.50488	-9.15801
-2.33677	-2.81	-8.83229	0.01972	-7.14157
-1.13748	-0.6506	-10.33154	-2.62324	-6.21497
-3.64639	-3.0708	-13.71443	-2.33161	-13.71443
-0.7369	-1.3575	-8.4828	-3.05247	-8.4828
-3.07451	-0.8383	-10.84085	0.91113	-12.99924
-0.8623	-1.1738	-7.23633	-3.11607	-9.28225
-1.58303	-1.6423	-8.9508	-11.69235	-10.13053
-2.24582	-1.0153	-9.18835	-1.26884	-11.21714
0.54102	-0.2943	-9.51869	-2.38324	-8.46559
-3.50563	-1.188	-6.20958	-0.80247	-7.24242
-0.93512	-0.9004	-8.72264	-1.6168	-3.82472
-0.69706	-1.3224	-11.25224	-1.54448	-11.25224
-1.60173	-1.056	-8.67896	0.02715	-8.67896
-1.95415	-1.9374	-6.58378	0.60241	-6.58378
-1.07494	-0.8248	-6.90222	-1.0933	-6.90222
2.10259	-0.2005	-12.45582	-1.84625	-5.9281
-2.3826	-1.2889	-7.38408	-0.27977	-1.89786
-2.62156	-1.3201	-9.96361	-5.43628	-5.08603
-0.22232	-1.0135	-5.18806	-0.02259	-1.63499
-0.87197	0.1399	-13.80301	-1.66422	-9.44463
-4.46686	-0.2888	-5.04895	-2.0934	-2.37168
-2.10251	-1.4135	-14.45906	-3.84963	-6.09246
-0.86217	-1.8857	-12.08489	-8.66745	-12.22129
-0.20174	-0.0983	-9.70703	0.26356	-8.9377
-2.16173	0.2739	-7.03737	-0.71695	-5.59083
-1.91624	-3.1287	-12.12229	-10.74555	-8.77011
-2.7835	-0.2455	-14.39122	-1.99668	-14.39122
-1.97956	-1.2264	-10.73215	-2.14387	-10.73215
-0.29383	1.2485	-11.70623	-2.2243	-9.86474
